profil,station,month,coef
P011,30189001,10,0.0765072092835328
P011,30189001,11,0.102785232000462
P011,30189001,12,0.12947914009139
P011,31069001,1,0.132159742641583
P011,31069001,2,0.110316980425499
P011,31069001,3,0.107037371263338
P011,31069001,4,0.0786810472105223
P011,31069001,5,0.0563937361718753
P011,31069001,6,0.0504764475775812
P011,31069001,7,0.0516079904534486
P011,31069001,8,0.0522562320731176
P011,31069001,9,0.0522988708076499
P011,31069001,10,0.0765072092835328
P011,31069001,11,0.102785232000462
P011,31069001,12,0.12947914009139
P011,33281001,1,0.132159742641583
P011,33281001,2,0.110316980425499
P011,33281001,3,0.107037371263338
P011,33281001,4,0.0786810472105223
P011,33281001,5,0.0563937361718753
P011,33281001,6,0.0504764475775812
P011,33281001,7,0.0516079904534486
P011,33281001,8,0.0522562320731176
P011,33281001,9,0.0522988708076499
P011,33281001,10,0.0765072092835328
P011,33281001,11,0.102785232000462
P011,33281001,12,0.12947914009139
P011,35228001,1,0.109927218296072
P011,35228001,2,0.113730374126851
P011,35228001,3,0.116532942459735
P011,35228001,4,0.0883237948039831
P011,35228001,5,0.0598748723662773
P011,35228001,6,0.0425152618275951
P011,35228001,7,0.038926262271942
P011,35228001,8,0.0474455702040173
P011,35228001,9,0.0454428607554122
P011,35228001,10,0.0769530176843874
P011,35228001,11,0.110446558676959
P011,35228001,12,0.121531021709336
P011,37179001,1,0.132159742641583
P011,37179001,2,0.110316980425499
P011,37179001,3,0.107037371263338
P011,37179001,4,0.0786810472105223
P011,37179001,5,0.0563937361718753
P011,37179001,6,0.0504764475775812
P011,37179001,7,0.0516079904534486
P011,37179001,8,0.0522562320731176
P011,37179001,9,0.0522988708076499
P011,37179001,10,0.0765072092835328
P011,37179001,11,0.102785232000462
P011,37179001,12,0.12947914009139
P011,38384001,1,0.128491280529716
P011,38384001,2,0.103363742243971
P011,38384001,3,0.120767697731497
P011,38384001,4,0.0959301616290485
P011,38384001,5,0.0597396393596935
P011,38384001,6,0.0771659479537283
P011,38384001,7,0.0339560277131356
P011,38384001,8,0.0274037801187134
P011,38384001,9,0.0597825533337713
P011,38384001,10,0.0920359508583049
P011,38384001,11,0.102064025382194
P011,38384001,12,0.0815935887435255
P011,42005001,1,0.128802584001961
P011,42005001,2,0.108585005913988
P011,42005001,3,0.113851076281455
P011,42005001,4,0.0853449103854444
P011,42005001,5,0.060550662389518
P011,42005001,6,0.0653428550140071
P011,42005001,7,0.0394868831899642
P011,42005001,8,0.0472652402632761
P011,42005001,9,0.0657943906989405
P011,42005001,10,0.0863950319029982
P011,42005001,11,0.106440762331172
P011,42005001,12,0.104803759210868
P011,44020001,1,0.151973228489553
P011,44020001,2,0.116463455989055
P011,44020001,3,0.10360387165844
P011,44020001,4,0.0783135807368144
P011,44020001,5,0.0474814104745809
P011,44020001,6,0.0455385047141839
P011,44020001,7,0.0405436190332469
P011,44020001,8,0.0506032829593554
P011,44020001,9,0.0486739025995465
P011,44020001,10,0.0789921708128491
P011,44020001,11,0.0906185296440726
P011,44020001,12,0.123939852523965
P011,47091001,1,0.125635555198451
P011,47091001,2,0.10409333361809
P011,47091001,3,0.103431790309897
P011,47091001,4,0.088055964008356
P011,47091001,5,0.0592134061903434
P011,47091001,6,0.0466418918138127
P011,47091001,7,0.0452975466077672
P011,47091001,8,0.0344129858408999
P011,47091001,9,0.053512738872572
P011,47091001,10,0.0805164902146259
P011,47091001,11,0.116443227296216
P011,47091001,12,0.115415614346871
P011,51449002,1,0.132159742641583
P011,51449002,2,0.110316980425499
P011,51449002,3,0.107037371263338
P011,51449002,4,0.0786810472105223
P011,51449002,5,0.0563937361718753
P011,51449002,6,0.0504764475775812
P011,51449002,7,0.0516079904534486
P011,51449002,8,0.0522562320731176
P011,51449002,9,0.0522988708076499
P011,51449002,10,0.0765072092835328
P011,51449002,11,0.102785232000462
P011,51449002,12,0.12947914009139
P011,57039001,1,0.132159742641583
P011,57039001,2,0.110316980425499
P011,57039001,3,0.107037371263338
P011,57039001,4,0.0786810472105223
P011,57039001,5,0.0563937361718753
P011,57039001,6,0.0504764475775812
P011,57039001,7,0.0516079904534486
P011,57039001,8,0.0522562320731176
P011,57039001,9,0.0522988708076499
P011,57039001,10,0.0765072092835328
P011,57039001,11,0.102785232000462
P011,57039001,12,0.12947914009139
P011,59343001,1,0.132159742641583
P011,59343001,2,0.110316980425499
P011,59343001,3,0.107037371263338
P011,59343001,4,0.0786810472105223
P011,59343001,5,0.0563937361718753
P011,59343001,6,0.0504764475775812
P011,59343001,7,0.0516079904534486
P011,59343001,8,0.0522562320731176
P011,59343001,9,0.0522988708076499
P011,59343001,10,0.0765072092835328
P011,59343001,11,0.102785232000462
P011,59343001,12,0.12947914009139
P011,63113001,1,0.132159742641583
P011,63113001,2,0.110316980425499
P011,63113001,3,0.107037371263338
P011,63113001,4,0.0786810472105223
P011,63113001,5,0.0563937361718753
P011,63113001,6,0.0504764475775812
P011,63113001,7,0.0516079904534486
P011,63113001,8,0.0522562320731176
P011,63113001,9,0.0522988708076499
P011,63113001,10,0.0765072092835328
P011,63113001,11,0.102785232000462
P011,63113001,12,0.12947914009139
P011,64024001,1,0.11270783784148
P011,64024001,2,0.106102571677385
P011,64024001,3,0.105391030336202
P011,64024001,4,0.0772074393295122
P011,64024001,5,0.0702531517676216
P011,64024001,6,0.0490976746361389
P011,64024001,7,0.0410906317510263
P011,64024001,8,0.047162355369533
P011,64024001,9,0.0351323110197097
P011,64024001,10,0.0697767895987245
P011,64024001,11,0.101346944328435
P011,64024001,12,0.104155415336359
P011,64549001,1,0.132159742641583
P011,64549001,2,0.110316980425499
P011,64549001,3,0.107037371263338
P011,64549001,4,0.0786810472105223
P011,64549001,5,0.0563937361718753
P011,64549001,6,0.0504764475775812
P011,64549001,7,0.0516079904534486
P011,64549001,8,0.0522562320731176
P011,64549001,9,0.0522988708076499
P011,64549001,10,0.0765072092835328
P011,64549001,11,0.102785232000462
P011,64549001,12,0.12947914009139
P011,66136001,1,0.132159742641583
P011,66136001,2,0.110316980425499
P011,66136001,3,0.107037371263338
P011,66136001,4,0.0786810472105223
P011,66136001,5,0.0563937361718753
P011,66136001,6,0.0504764475775812
P011,66136001,7,0.0516079904534486
P011,66136001,8,0.0522562320731176
P011,66136001,9,0.0522988708076499
P011,66136001,10,0.0765072092835328
P011,66136001,11,0.102785232000462
P011,66136001,12,0.12947914009139
P011,67124001,1,0.132159742641583
P011,67124001,2,0.110316980425499
P011,67124001,3,0.107037371263338
P011,67124001,4,0.0786810472105223
P011,67124001,5,0.0563937361718753
P011,67124001,6,0.0504764475775812
P011,67124001,7,0.0516079904534486
P011,67124001,8,0.0522562320731176
P011,67124001,9,0.0522988708076499
P011,67124001,10,0.0765072092835328
P011,67124001,11,0.102785232000462
P011,67124001,12,0.12947914009139
P011,68205001,1,0.132159742641583
P011,68205001,2,0.110316980425499
P011,68205001,3,0.107037371263338
P011,68205001,4,0.0786810472105223
P011,68205001,5,0.0563937361718753
P011,68205001,6,0.0504764475775812
P011,68205001,7,0.0516079904534486
P011,68205001,8,0.0522562320731176
P011,68205001,9,0.0522988708076499
P011,68205001,10,0.0765072092835328
P011,68205001,11,0.102785232000462
P011,68205001,12,0.12947914009139
P011,68297001,1,0.132159742641583
P011,68297001,2,0.110316980425499
P011,68297001,3,0.107037371263338
P011,68297001,4,0.0786810472105223
P011,68297001,5,0.0563937361718753
P011,68297001,6,0.0504764475775812
P011,68297001,7,0.0516079904534486
P011,68297001,8,0.0522562320731176
P011,68297001,9,0.0522988708076499
P011,68297001,10,0.0765072092835328
P011,68297001,11,0.102785232000462
P011,68297001,12,0.12947914009139
P011,69029001,1,0.134412087742671
P011,69029001,2,0.134570247060634
P011,69029001,3,0.115336868561326
P011,69029001,4,0.0762936242090617
P011,69029001,5,0.0560819022148814
P011,69029001,6,0.0581943781280566
P011,69029001,7,0.0406668147275376
P011,69029001,8,0.0118064813880596
P011,69029001,9,0.0793330866681915
P011,69029001,10,0.0922458015834717
P011,69029001,11,0.111985390501906
P011,69029001,12,0.114423780709492
P011,70473001,1,0.132159742641583
P011,70473001,2,0.110316980425499
P011,70473001,3,0.107037371263338
P011,70473001,4,0.0786810472105223
P011,70473001,5,0.0563937361718753
P011,70473001,6,0.0504764475775812
P011,70473001,7,0.0516079904534486
P011,70473001,8,0.0522562320731176
P011,70473001,9,0.0522988708076499
P011,70473001,10,0.0765072092835328
P011,70473001,11,0.102785232000462
P011,70473001,12,0.12947914009139
P011,73329001,1,0.132159742641583
P011,73329001,2,0.110316980425499
P011,73329001,3,0.107037371263338
P011,73329001,4,0.0786810472105223
P011,73329001,5,0.0563937361718753
P011,73329001,6,0.0504764475775812
P011,73329001,7,0.0516079904534486
P011,73329001,8,0.0522562320731176
P011,73329001,9,0.0522988708076499
P011,73329001,10,0.0765072092835328
P011,73329001,11,0.102785232000462
P011,73329001,12,0.12947914009139
P011,74042003,1,0.128491280529716
P011,74042003,2,0.103363742243971
P011,74042003,3,0.120767697731497
P011,74042003,4,0.0959301616290485
P011,74042003,5,0.0597396393596935
P011,74042003,6,0.0771659479537283
P011,74042003,7,0.0339560277131356
P011,74042003,8,0.0274037801187134
P011,74042003,9,0.0597825533337713
P011,74042003,10,0.0920359508583049
P011,74042003,11,0.102064025382194
P011,74042003,12,0.0815935887435255
P011,75114001,1,0.130610561771083
P011,75114001,2,0.103106713308874
P011,75114001,3,0.108242228650966
P011,75114001,4,0.0762959430495414
P011,75114001,5,0.0441674574716412
P011,75114001,6,0.065629247142449
P011,75114001,7,0.0451361940255906
P011,75114001,8,0.0574518460705632
P011,75114001,9,0.0684261861266206
P011,75114001,10,0.0875027610979019
P011,75114001,11,0.115942433904401
P011,75114001,12,0.112197343444629
P011,76116001,1,0.1517722642252
P011,76116001,2,0.111618411746798
P011,76116001,3,0.115373752975933
P011,76116001,4,0.0860714918271752
P011,76116001,5,0.0617040992748306
P011,76116001,6,0.0450747188340778
P011,76116001,7,0.0424874858002602
P011,76116001,8,0.0543063364238884
P011,76116001,9,0.0496235592415903
P011,76116001,10,0.0811346048447755
P011,76116001,11,0.0685836088176974
P011,76116001,12,0.153510904930689
P011,89295001,1,0.132159742641583
P011,89295001,2,0.110316980425499
P011,89295001,3,0.107037371263338
P011,89295001,4,0.0786810472105223
P011,89295001,5,0.0563937361718753
P011,89295001,6,0.0504764475775812
P011,89295001,7,0.0516079904534486
P011,89295001,8,0.0522562320731176
P011,89295001,9,0.0522988708076499
P011,89295001,10,0.0765072092835328
P011,89295001,11,0.102785232000462
P011,89295001,12,0.12947914009139
P012,06088001,1,0.118761116296914
P012,06088001,2,0.0808685924422497
P012,06088001,3,0.0790739568737458
P012,06088001,4,0.0476973218951859
P012,06088001,5,0.0126584100349892
P012,06088001,6,0.0159800838456252
P012,06088001,7,0.0140432344244607
P012,06088001,8,0.0138180187706912
P012,06088001,9,0.010307461349771301
P012,06088001,10,0.0247273773554349
P012,06088001,11,0.0795844780172912
P012,06088001,12,0.109541755976151
P012,13054001,1,0.158080859332513
P012,13054001,2,0.108693911911164
P012,13054001,3,0.0914179853663402
P012,13054001,4,0.0580974304013856
P012,13054001,5,0.0092513410613239
P012,13054001,6,0.0178929829015649
P012,13054001,7,0.0138798462406309
P012,13054001,8,0.012396106264666
P012,13054001,9,0.00846142701606468
P012,13054001,10,0.0366857737801911
P012,13054001,11,0.101202105677378
P012,13054001,12,0.124475557845911
P012,16089001,1,0.194325384557308
P012,16089001,2,0.149493237750579
P012,16089001,3,0.122913586305232
P012,16089001,4,0.0792985500574479
P012,16089001,5,0.0247308834990995
P012,16089001,6,0.0126051524133752
P012,16089001,7,0.00751415798410641
P012,16089001,8,0.00543834618847151
P012,16089001,9,0.0195064448074359
P012,16089001,10,0.0504641593313567
P012,16089001,11,0.114536293500234
P012,16089001,12,0.16163237612957
P012,18033001,1,0.234304207316555
P012,18033001,2,0.172745687931239
P012,18033001,3,0.148969070509442
P012,18033001,4,0.0899413181826186
P012,18033001,5,0.0257899704222431
P012,18033001,6,0.00796089775251345
P012,18033001,7,0.00523742617133072
P012,18033001,8,0.00449267011153854
P012,18033001,9,0.0191475411026456
P012,18033001,10,0.0692576377659031
P012,18033001,11,0.15668005316625
P012,18033001,12,0.180425775483095
P012,21473001,1,0.208327160043452
P012,21473001,2,0.154481674561918
P012,21473001,3,0.137340876181772
P012,21473001,4,0.0792221588801325
P012,21473001,5,0.0290747703229609
P012,21473001,6,0.0110543725210479
P012,21473001,7,0.00819552231426414
P012,21473001,8,0.00673313004296615
P012,21473001,9,0.0163250495876293
P012,21473001,10,0.0606690382611139
P012,21473001,11,0.117090014361803
P012,21473001,12,0.158036595150035
P012,25056001,1,0.208327160043452
P012,25056001,2,0.154481674561918
P012,25056001,3,0.137340876181772
P012,25056001,4,0.0792221588801325
P012,25056001,5,0.0290747703229609
P012,25056001,6,0.0110543725210479
P012,25056001,7,0.00819552231426414
P012,25056001,8,0.00673313004296615
P012,25056001,9,0.0163250495876293
P012,25056001,10,0.0606690382611139
P012,25056001,11,0.117090014361803
P012,25056001,12,0.158036595150035
P012,26198001,1,0.18650030476122
P012,26198001,2,0.13416869354405
P012,26198001,3,0.120846369783701
P012,26198001,4,0.0645713216151754
P012,26198001,5,0.0239437738088962
P012,26198001,6,0.00535922150251615
P012,26198001,7,0.00381663413889798
P012,26198001,8,0.00339076218274362
P012,26198001,9,0.00980271458320341
P012,26198001,10,0.0726433245663333
P012,26198001,11,0.116758731153552
P012,26198001,12,0.156121607008625
P012,28070001,1,0.199988972137638
P012,28070001,2,0.150508466498862
P012,28070001,3,0.143831504695439
P012,28070001,4,0.0783966673076459
P012,28070001,5,0.0344792990191898
P012,28070001,6,0.0102038437003357
P012,28070001,7,0.00847751674068424
P012,28070001,8,0.00645734689621131
P012,28070001,9,0.0129953857310665
P012,28070001,10,0.0652639577968218
P012,28070001,11,0.121264292884624
P012,28070001,12,0.155765857526496
P012,29075001,1,0.186251722716647
P012,29075001,2,0.158086988347546
P012,29075001,3,0.152823241807335
P012,29075001,4,0.0994076489245248
P012,29075001,5,0.0415795604881388
P012,29075001,6,0.00957456415078588
P012,29075001,7,0.00775524031224163
P012,29075001,8,0.00449807045792214
P012,29075001,9,0.0154314422508369
P012,29075001,10,0.0212517237086835
P012,29075001,11,0.118532807495708
P012,29075001,12,0.157503374845477
P012,30189001,1,0.160711404198594
P012,30189001,2,0.108633037787012
P012,30189001,3,0.0948252172901388
P012,30189001,4,0.0562145303887804
P012,30189001,5,0.0162249429933696
P012,30189001,6,0.011767471333387
P012,30189001,7,0.0127290448191511
P012,30189001,8,0.010826994421839
P012,30189001,9,0.00473067944642236
P012,30189001,10,0.0391961652016396
P012,30189001,11,0.145806794597826
P012,30189001,12,0.141635336766688
P012,31069001,1,0.18159680749405
P012,31069001,2,0.130704621176203
P012,31069001,3,0.11657651945723
P012,31069001,4,0.0696530852930324
P012,31069001,5,0.0297570144569534
P012,31069001,6,0.00938468539325471
P012,31069001,7,0.00614750301567396
P012,31069001,8,0.00487266952273168
P012,31069001,9,0.00902440686854122
P012,31069001,10,0.0391809685520219
P012,31069001,11,0.103874643200459
P012,31069001,12,0.148523324050841
P012,33281001,1,0.157921123652807
P012,33281001,2,0.128297296676468
P012,33281001,3,0.125593409478088
P012,33281001,4,0.0774352878853905
P012,33281001,5,0.0148816582866193
P012,33281001,6,0.0124047805189786
P012,33281001,7,0.0122565250298029
P012,33281001,8,0.0111813561210741
P012,33281001,9,0.0140526725937786
P012,33281001,10,0.0162224919335356
P012,33281001,11,0.11553070216521
P012,33281001,12,0.154156506786884
P012,35228001,1,0.196278939420504
P012,35228001,2,0.155630195560898
P012,35228001,3,0.150181162302297
P012,35228001,4,0.0947532965098069
P012,35228001,5,0.0416837780306841
P012,35228001,6,0.00756410663210821
P012,35228001,7,0.00820839100513669
P012,35228001,8,0.00440236490003453
P012,35228001,9,0.0154322036146424
P012,35228001,10,0.0574390478004893
P012,35228001,11,0.126273558310641
P012,35228001,12,0.17833367947708
P012,37179001,1,0.208327160043452
P012,37179001,2,0.154481674561918
P012,37179001,3,0.137340876181772
P012,37179001,4,0.0792221588801325
P012,37179001,5,0.0290747703229609
P012,37179001,6,0.0110543725210479
P012,37179001,7,0.00819552231426414
P012,37179001,8,0.00673313004296615
P012,37179001,9,0.0163250495876293
P012,37179001,10,0.0606690382611139
P012,37179001,11,0.117090014361803
P012,37179001,12,0.158036595150035
P012,38384001,1,0.263258731154969
P012,38384001,2,0.188545713195172
P012,38384001,3,0.163197902177317
P012,38384001,4,0.0874833257443496
P012,38384001,5,0.0337371033104889
P012,38384001,6,0.0127403082362192
P012,38384001,7,0.012453517832074
P012,38384001,8,0.00916889147522653
P012,38384001,9,0.0342952887403639
P012,38384001,10,0.0744973298439218
P012,38384001,11,0.186900740910792
P012,38384001,12,0.175035770494385
P012,42005001,1,0.1865124399475
P012,42005001,2,0.14892594758193
P012,42005001,3,0.132315392998089
P012,42005001,4,0.075172786758547
P012,42005001,5,0.0242114816613551
P012,42005001,6,0.0136436388015357
P012,42005001,7,0.0139994299907658
P012,42005001,8,0.0141158967799671
P012,42005001,9,0.017568400622287
P012,42005001,10,0.0664342186371002
P012,42005001,11,0.126535754522326
P012,42005001,12,0.180564611698597
P012,44020001,1,0.180638213908336
P012,44020001,2,0.152689413400071
P012,44020001,3,0.137432043849921
P012,44020001,4,0.0858083214264443
P012,44020001,5,0.0352037823144308
P012,44020001,6,0.00701326069399059
P012,44020001,7,0.00465872096181493
P012,44020001,8,0.00376056290316626
P012,44020001,9,0.0103755781500738
P012,44020001,10,0.0670900184613499
P012,44020001,11,0.118894047592579
P012,44020001,12,0.159402427244246
P012,47091001,1,0.190611704519813
P012,47091001,2,0.138097862376821
P012,47091001,3,0.120570905931939
P012,47091001,4,0.072432883889878
P012,47091001,5,0.0238099701434715
P012,47091001,6,0.0113089828148447
P012,47091001,7,0.00674722158199018
P012,47091001,8,0.00628293098118232
P012,47091001,9,0.0106588973413629
P012,47091001,10,0.101327119300084
P012,47091001,11,0.13037273559015
P012,47091001,12,0.143946526146751
P012,51449002,1,0.255505502590624
P012,51449002,2,0.184807264006837
P012,51449002,3,0.174367025944961
P012,51449002,4,0.0950447957936054
P012,51449002,5,0.0359490188278268
P012,51449002,6,0.00715682379335193
P012,51449002,7,0.00426880590615247
P012,51449002,8,0.00258658427387243
P012,51449002,9,0.0147040052666016
P012,51449002,10,0.078838672037175
P012,51449002,11,0.127369369499426
P012,51449002,12,0.198995975893663
P012,57039001,1,0.208327160043452
P012,57039001,2,0.154481674561918
P012,57039001,3,0.137340876181772
P012,57039001,4,0.0792221588801325
P012,57039001,5,0.0290747703229609
P012,57039001,6,0.0110543725210479
P012,57039001,7,0.00819552231426414
P012,57039001,8,0.00673313004296615
P012,57039001,9,0.0163250495876293
P012,57039001,10,0.0606690382611139
P012,57039001,11,0.117090014361803
P012,57039001,12,0.158036595150035
P012,59343001,1,0.208327160043452
P012,59343001,2,0.154481674561918
P012,59343001,3,0.137340876181772
P012,59343001,4,0.0792221588801325
P012,59343001,5,0.0290747703229609
P012,59343001,6,0.0110543725210479
P012,59343001,7,0.00819552231426414
P012,59343001,8,0.00673313004296615
P012,59343001,9,0.0163250495876293
P012,59343001,10,0.0606690382611139
P012,59343001,11,0.117090014361803
P012,59343001,12,0.158036595150035
P012,63113001,1,0.208327160043452
P012,63113001,2,0.154481674561918
P012,63113001,3,0.137340876181772
P012,63113001,4,0.0792221588801325
P012,63113001,5,0.0290747703229609
P012,63113001,6,0.0110543725210479
P012,63113001,7,0.00819552231426414
P012,63113001,8,0.00673313004296615
P012,63113001,9,0.0163250495876293
P012,63113001,10,0.0606690382611139
P012,63113001,11,0.117090014361803
P012,63113001,12,0.158036595150035
P012,64024001,1,0.163484804285977
P012,64024001,2,0.118131829497044
P012,64024001,3,0.121331468924885
P012,64024001,4,0.0716118890927504
P012,64024001,5,0.0252135624415369
P012,64024001,6,0.00527839842831778
P012,64024001,7,0.0032462103585346
P012,64024001,8,0.00438173901193167
P012,64024001,9,0.0070404205330763
P012,64024001,10,0.00912465990659727
P012,64024001,11,0.0782743700993165
P012,64024001,12,0.111042547069804
P012,64549001,1,0.164969139408694
P012,64549001,2,0.137609675585128
P012,64549001,3,0.123311220266691
P012,64549001,4,0.068998287912374
P012,64549001,5,0.0340512536750908
P012,64549001,6,0.0112737511197103
P012,64549001,7,0.0068520116205598
P012,64549001,8,0.00546923915552518
P012,64549001,9,0.00425222620435431
P012,64549001,10,0.0546866106920914
P012,64549001,11,0.148573167496772
P012,64549001,12,0.151717494856489
P012,66136001,1,0.137203926205258
P012,66136001,2,0.0957354377896033
P012,66136001,3,0.0817276429791677
P012,66136001,4,0.058600170596469
P012,66136001,5,0.0138472179411966
P012,66136001,6,0.0112312134627177
P012,66136001,7,0.00927071684681557
P012,66136001,8,0.00530419007816855
P012,66136001,9,0.00227142292954988
P012,66136001,10,0.0349528840967272
P012,66136001,11,0.0674241920817329
P012,66136001,12,0.106704278209571
P012,67124001,1,0.240334712863183
P012,67124001,2,0.188610341928679
P012,67124001,3,0.148434247812499
P012,67124001,4,0.090546170842006
P012,67124001,5,0.0321947425308297
P012,67124001,6,0.0107348053065261
P012,67124001,7,0.00592769492879536
P012,67124001,8,0.00550822555192108
P012,67124001,9,0.0145869508053101
P012,67124001,10,0.075161119201866
P012,67124001,11,0.179444746102437
P012,67124001,12,0.206247037261998
P012,68205001,1,0.240334712863183
P012,68205001,2,0.188610341928679
P012,68205001,3,0.148434247812499
P012,68205001,4,0.090546170842006
P012,68205001,5,0.0321947425308297
P012,68205001,6,0.0107348053065261
P012,68205001,7,0.00592769492879536
P012,68205001,8,0.00550822555192108
P012,68205001,9,0.0145869508053101
P012,68205001,10,0.075161119201866
P012,68205001,11,0.179444746102437
P012,68205001,12,0.206247037261998
P012,68297001,1,0.240334712863183
P012,68297001,2,0.188610341928679
P012,68297001,3,0.148434247812499
P012,68297001,4,0.090546170842006
P012,68297001,5,0.0321947425308297
P012,68297001,6,0.0107348053065261
P012,68297001,7,0.00592769492879536
P012,68297001,8,0.00550822555192108
P012,68297001,9,0.0145869508053101
P012,68297001,10,0.075161119201866
P012,68297001,11,0.179444746102437
P012,68297001,12,0.206247037261998
P012,69029001,1,0.208327160043452
P012,69029001,2,0.154481674561918
P012,69029001,3,0.137340876181772
P012,69029001,4,0.0792221588801325
P012,69029001,5,0.0290747703229609
P012,69029001,6,0.0110543725210479
P012,69029001,7,0.00819552231426414
P012,69029001,8,0.00673313004296615
P012,69029001,9,0.0163250495876293
P012,69029001,10,0.0606690382611139
P012,69029001,11,0.117090014361803
P012,69029001,12,0.158036595150035
P012,70473001,1,0.248296505757982
P012,70473001,2,0.193501878108031
P012,70473001,3,0.163618397460552
P012,70473001,4,0.104302900286994
P012,70473001,5,0.0548455091607589
P012,70473001,6,0.00322566701390422
P012,70473001,7,0.00450188452714105
P012,70473001,8,0.00398808865697419
P012,70473001,9,0.0106847268773519
P012,70473001,10,0.0921305084585732
P012,70473001,11,0.156351645277333
P012,70473001,12,0.22084249955751
P012,73329001,1,0.230492894261004
P012,73329001,2,0.16880756490796
P012,73329001,3,0.148573292062073
P012,73329001,4,0.0855421816436831
P012,73329001,5,0.0344146318724659
P012,73329001,6,0.00845790731579526
P012,73329001,7,0.00646831452377199
P012,73329001,8,0.00715374947954159
P012,73329001,9,0.0170119168948006
P012,73329001,10,0.0926997960369642
P012,73329001,11,0.155300627817878
P012,73329001,12,0.220805559781794
P012,74042003,1,0.263258731154969
P012,74042003,2,0.188545713195172
P012,74042003,3,0.163197902177317
P012,74042003,4,0.0874833257443496
P012,74042003,5,0.0337371033104889
P012,74042003,6,0.0127403082362192
P012,74042003,7,0.012453517832074
P012,74042003,8,0.00916889147522653
P012,74042003,9,0.0342952887403639
P012,74042003,10,0.0744973298439218
P012,74042003,11,0.186900740910792
P012,74042003,12,0.175035770494385
P012,75114001,1,0.199988972137638
P012,75114001,2,0.150508466498862
P012,75114001,3,0.143831504695439
P012,75114001,4,0.0783966673076459
P012,75114001,5,0.0344792990191898
P012,75114001,6,0.0102038437003357
P012,75114001,7,0.00847751674068424
P012,75114001,8,0.00645734689621131
P012,75114001,9,0.0129953857310665
P012,75114001,10,0.0652639577968218
P012,75114001,11,0.121264292884624
P012,75114001,12,0.155765857526496
P012,76116001,1,0.237908089163977
P012,76116001,2,0.193871543204029
P012,76116001,3,0.182922673648373
P012,76116001,4,0.103676853583692
P012,76116001,5,0.0363686852513229
P012,76116001,6,0.00857556299219975
P012,76116001,7,0.00839119123694114
P012,76116001,8,0.00269440400144772
P012,76116001,9,0.0132017063951569
P012,76116001,10,0.057114023050611
P012,76116001,11,0.157273600912367
P012,76116001,12,0.209259458838734
P012,89295001,1,0.234679147245753
P012,89295001,2,0.17685955247845
P012,89295001,3,0.154433345688423
P012,89295001,4,0.0971766451174406
P012,89295001,5,0.044288897810909
P012,89295001,6,0.013595760343707
P012,89295001,7,0.00480570630785109
P012,89295001,8,0.00316464435588073
P012,89295001,9,0.022360889295373
P012,89295001,10,0.0894303169921904
P012,89295001,11,0.139460977023367
P012,89295001,12,0.191151468715552
P013,06088001,1,0.0509682429921254
P013,06088001,2,0.0468276990608114
P013,06088001,3,0.0734145071943834
P013,06088001,4,0.0673001706666136
P013,06088001,5,0.132408196319222
P013,06088001,6,0.0995532423154177
P013,06088001,7,0.0838146825682849
P013,06088001,8,0.099400846128061
P013,06088001,9,0.131618625539372
P013,06088001,10,0.0863395492393991
P013,06088001,11,0.0717296903616341
P013,06088001,12,0.0749855141935593
P013,13054001,1,0.0189738050029463
P013,13054001,2,0.0145235272226771
P013,13054001,3,0.0250919958445961
P013,13054001,4,0.0200906660159166
P013,13054001,5,0.00788700316256622
P013,13054001,6,0.0111057493514062
P013,13054001,7,0.0889809740646804
P013,13054001,8,0.070036625640927
P013,13054001,9,0.117560451220574
P013,13054001,10,0.0952531639217313
P013,13054001,11,0.0498220938959467
P013,13054001,12,0.029592194828694
P013,16089001,1,0.0177024279218719
P013,16089001,2,0.0347686217255333
P013,16089001,3,0.0731563353967778
P013,16089001,4,0.0116536782453104
P013,16089001,5,0.0165642165215332
P013,16089001,6,0.00634735218620743
P013,16089001,7,0.0940027869629426
P013,16089001,8,0.0723293661037768
P013,16089001,9,0.163825858228149
P013,16089001,10,0.272999123200256
P013,16089001,11,0.153185431678997
P013,16089001,12,0.0626228845923735
P013,18033001,1,0.0640792247248731
P013,18033001,2,0.0667541183873796
P013,18033001,3,0.0674082843986252
P013,18033001,4,0.079463148120117
P013,18033001,5,0.0814334977691767
P013,18033001,6,0.116227189816635
P013,18033001,7,0.0772185648576666
P013,18033001,8,0.0520452717793148
P013,18033001,9,0.0748374329253921
P013,18033001,10,0.115487038739677
P013,18033001,11,0.121320471123873
P013,18033001,12,0.0631247297126206
P013,21473001,1,0.0468595646131303
P013,21473001,2,0.0652134744138039
P013,21473001,3,0.0682195347497196
P013,21473001,4,0.0560743218746012
P013,21473001,5,0.0684278259885712
P013,21473001,6,0.0698354340190084
P013,21473001,7,0.0848474076921839
P013,21473001,8,0.087449580912306
P013,21473001,9,0.121043861194793
P013,21473001,10,0.0984381479712045
P013,21473001,11,0.0796747594242879
P013,21473001,12,0.0370348490988778
P013,25056001,1,0.0468595646131303
P013,25056001,2,0.0652134744138039
P013,25056001,3,0.0682195347497196
P013,25056001,4,0.0560743218746012
P013,25056001,5,0.0684278259885712
P013,25056001,6,0.0698354340190084
P013,25056001,7,0.0848474076921839
P013,25056001,8,0.087449580912306
P013,25056001,9,0.121043861194793
P013,25056001,10,0.0984381479712045
P013,25056001,11,0.0796747594242879
P013,25056001,12,0.0370348490988778
